DepartmentCode	SourceMonth	ItemCode	Quantity	UnitPrice	SourceRowCount	SourceRefs	IsSynthesized
KD8	2	VPP_B50F2B25582F9B4C295B4D88	2	29500	1	KD8!65	false
KD8	2	VPP_E451F639E5553EB7B12221D1	1	365000	1	KD8!66	false
KD8	2	VPP_BF2FA0FDB478E8705772EE9E	1	55000	1	KD8!58	false
KD8	2	VPP_7ACB4FE8F8B2F962F9A43170	4	59000	1	KD8!73	false
KD8	3	VPP_F639822CBB882D92AB85CB29	5	2650	1	KD8!75	false
KD8	3	VPP_E33C3FD2E20FAFA535A1C606	14	5200	1	KD8!76	false
KD8	3	VPP_AC7C38A7F3DD7588B2E65F73	13	7800	1	KD8!77	false
KD8	3	VPP_2D5F01DA9DD63C4779AE3A74	15	15600	1	KD8!78	false
KD8	3	VPP_F422D1BC1ACB3FD008FB431F	1	1100	1	KD8!104	false
KD8	3	VPP_1F128F6A4E98CD8C6210DC91	1	47000	1	KD8!99	false
KD8	3	VPP_5161BBEB5E1EE0D8EEA04321	1	47000	1	KD8!100	false
KD8	3	VPP_536B016CF5503C41A3205D37	4	47000	1	KD8!107	false
KD8	3	VPP_FED83FE7DF0C4F10EE62CD09	2	47000	1	KD8!108	false
KD8	3	VPP_69068E979D557ADEABF19810	2	47000	1	KD8!101	false
KD8	3	VPP_3D31BCF2A549C06B726BE2BC	2	47000	1	KD8!102	false
KD8	3	VPP_4A8A1058110AE57FD3ED8FE8	3	47000	1	KD8!111	false
KD8	3	VPP_9E8946F2D6E8FFE6CBFE3D6C	1	47000	1	KD8!109	false
KD8	3	VPP_808DF3AEEB5562743B37E385	2	47000	1	KD8!112	false
KD8	3	VPP_7EF46F1E0E1F40F7D2FBF220	1	47000	1	KD8!110	false
KD8	3	VPP_3CCB77F4FA45DE6C8FC85518	3	18700	1	KD8!106	false
KD8	3	VPP_C28C88BC49FCABD7912C2B32	1	49000	1	KD8!103	false
KD8	3	VPP_980FA2A1AAA8AF7B40E21F73	3	30100	1	KD8!79	false
KD8	3	VPP_FD0A3ACBE9242E19D6FF0C21	4	44100	1	KD8!80	false
KD8	3	VPP_57741C38387602E8ED9CB12E	2	3250	1	KD8!87	false
KD8	3	VPP_B4DF94CB1BA5A4DC0529CEEF	4	3250	1	KD8!88	false
KD8	3	VPP_E28FC4A10C0381542A669396	1	6800	1	KD8!89	false
KD8	3	VPP_BF074043071874632B0F425A	4	7900	1	KD8!90	false
KD8	3	VPP_00B9F8BD0D8D02D86617954B	2	8200	1	KD8!91	false
KD8	3	VPP_3B784EE798436B362CE11D1F	2	12900	1	KD8!81	false
KD8	3	VPP_9C3F67284F34AB3F87B61AE3	13	62500	1	KD8!95	false
KD8	3	VPP_93951C15077286C47CD4B2B2	7	43500	1	KD8!97	false
KD8	3	VPP_D488F44A280BB56B0AB8BD81	300	780	1	KD8!96	false
KD8	3	VPP_4EB544B725713AE6DE9F29D2	3	105000	1	KD8!98	false
KD8	3	VPP_4D4DDAF9A4BC66E7398C7E6F	1	5600	1	KD8!86	false
KD8	3	VPP_C93139806E5E6FA7B6108E20	1	15200	1	KD8!85	false
KD8	3	VPP_A3D298B7B7EE9BA868E74462	4	5800	1	KD8!82	false
KD8	3	VPP_BBBB58908D7F0D6E6F33AEF4	1	8400	1	KD8!83	false
KD8	3	VPP_29D7F7162C43C555EB080572	1	13300	1	KD8!84	false
KD8	3	VPP_B50F2B25582F9B4C295B4D88	2	29500	1	KD8!105	false
KD8	3	VPP_583BB7CA73B8AC53663B2683	2	6500	1	KD8!92	false
KD8	3	VPP_80180D0293A6A1B1B8EE13D1	1	28500	1	KD8!94	false
KD8	3	VPP_3B454C60EC704AE741E1DA37	3	4900	1	KD8!93	false
KD8	3	VPP_7ACB4FE8F8B2F962F9A43170	1	59000	1	KD8!113	false
KEHOACH	2	VPP_F61B54D2E6C19B80A008F848	2	19900	1	KeHoach!8	false
KEHOACH	2	VPP_DED50ACDCD723F5C78B696EF	4	3250	1	KeHoach!18	false
KEHOACH	2	VPP_B4DF94CB1BA5A4DC0529CEEF	5	3250	1	KeHoach!9	false
KEHOACH	2	VPP_A1843168E69B4D667321E60B	5	3200	1	KeHoach!10	false
KEHOACH	2	VPP_5E42A1F973691A7F95EF48B1	1	6100	1	KeHoach!11	false
KEHOACH	2	VPP_F57370A7282AFEA6EBC72314	1	6800	1	KeHoach!15	false
KEHOACH	2	VPP_FC78548B8D51584D97F9D7DD	1	6800	1	KeHoach!12	false
KEHOACH	2	VPP_E28FC4A10C0381542A669396	1	6800	1	KeHoach!13	false
KEHOACH	2	VPP_48B228F0E3896B14789E6066	1	6800	1	KeHoach!14	false
KEHOACH	2	VPP_C9688B03D19FBF90A74484B3	1	126000	1	KeHoach!7	false
KEHOACH	2	VPP_9C3F67284F34AB3F87B61AE3	3	62500	1	KeHoach!6	false
KEHOACH	2	VPP_B1927583A9ECB8C703798C54	1	198000	1	KeHoach!16	false
KEHOACH	2	VPP_76C323160840B8ADD0A75A75	2	195000	1	KeHoach!17	false
KEHOACHPNC	1	VPP_084AC8B1E31EB7C36524411F	1	31500	1	KeHoachPNC!14	false
KEHOACHPNC	1	VPP_07382AD2CA678568F61E68DD	1	42100	1	KeHoachPNC!23	false
KEHOACHPNC	1	VPP_F619979572276FB062A5B165	8	6000	1	KeHoachPNC!12	false
KEHOACHPNC	1	VPP_AC7C38A7F3DD7588B2E65F73	26	7800	1	KeHoachPNC!11	false
KEHOACHPNC	1	VPP_2D5F01DA9DD63C4779AE3A74	26	15600	1	KeHoachPNC!10	false
KEHOACHPNC	1	VPP_6584B40881F03D8C813B2D72	20	1450	1	KeHoachPNC!24	false
KEHOACHPNC	1	VPP_63DB06C4AFC579D2541D75D1	5	10200	1	KeHoachPNC!22	false
KEHOACHPNC	1	VPP_4656D210C41D4A62F1C6DC04	1	45000	1	KeHoachPNC!20	false
KEHOACHPNC	1	VPP_57741C38387602E8ED9CB12E	2	3250	1	KeHoachPNC!7	false
KEHOACHPNC	1	VPP_B4DF94CB1BA5A4DC0529CEEF	7	3250	1	KeHoachPNC!6	false
KEHOACHPNC	1	VPP_48B228F0E3896B14789E6066	1	6800	1	KeHoachPNC!15	false
KEHOACHPNC	1	VPP_083E862BFE14BEC171B5C9BC	10	7900	2	KeHoachPNC!8;KeHoachPNC!9	false
KEHOACHPNC	1	VPP_6C6744BFEC7F53DDA9586720	1	24000	1	KeHoachPNC!21	false
KEHOACHPNC	1	VPP_5AB888C81E12AB282BBC471E	3	70000	1	KeHoachPNC!16	false
KEHOACHPNC	1	VPP_00F146CF554F30BB71CF8BA9	17	55000	1	KeHoachPNC!13	false
KEHOACHPNC	1	VPP_07B6EFD202371277FDA7FF55	1	4200	1	KeHoachPNC!18	false
KEHOACHPNC	1	VPP_A3D298B7B7EE9BA868E74462	1	5800	1	KeHoachPNC!19	false
KEHOACHPNC	1	VPP_12C6C299C8B52F6DA4535E0D	1	3550	1	KeHoachPNC!17	false
KEHOACHPNC	1	VPP_BCABC627AFF574F1E01D1650	1	155000	1	KeHoachPNC!25	false
KEHOACHPNC	2	VPP_084AC8B1E31EB7C36524411F	1	31500	1	KeHoachPNC!34	false
KEHOACHPNC	2	VPP_F619979572276FB062A5B165	8	6000	1	KeHoachPNC!32	false
KEHOACHPNC	2	VPP_AC7C38A7F3DD7588B2E65F73	26	7800	1	KeHoachPNC!31	false
KEHOACHPNC	2	VPP_2D5F01DA9DD63C4779AE3A74	26	15600	1	KeHoachPNC!30	false
KEHOACHPNC	2	VPP_57741C38387602E8ED9CB12E	2	3250	1	KeHoachPNC!27	false
KEHOACHPNC	2	VPP_B4DF94CB1BA5A4DC0529CEEF	6	3250	1	KeHoachPNC!26	false
KEHOACHPNC	2	VPP_703C9346DDE8065468268581	5	4500	1	KeHoachPNC!29	false
KEHOACHPNC	2	VPP_55AC23311EE4BE8F5CBBCB04	5	4500	1	KeHoachPNC!28	false
KEHOACHPNC	2	VPP_16C225AD7EF7C255DD6CE9A9	1	22500	1	KeHoachPNC!35	false
KEHOACHPNC	2	VPP_A1A26C469897B42555440194	1	19700	1	KeHoachPNC!38	false
KEHOACHPNC	2	VPP_00F146CF554F30BB71CF8BA9	10	55000	1	KeHoachPNC!33	false
KEHOACHPNC	2	VPP_E2509CC1F03CDC186AD4B658	3	48000	1	KeHoachPNC!36	false
KEHOACHPNC	2	VPP_7D250C1FBE3103C38C58497E	1	4400	1	KeHoachPNC!37	false
KEHOACHPNC	2	VPP_636B3754AADA6A45ED850591	1	12700	1	KeHoachPNC!39	false
KEHOACHPNC	2	VPP_5E486296B2A1A4C1670C9C08	1	13500	1	KeHoachPNC!40	false
KEHOACHPNC	3	VPP_AC7C38A7F3DD7588B2E65F73	20	7800	1	KeHoachPNC!45	false
KEHOACHPNC	3	VPP_2D5F01DA9DD63C4779AE3A74	20	15600	1	KeHoachPNC!44	false
KEHOACHPNC	3	VPP_FD0A3ACBE9242E19D6FF0C21	1	44100	1	KeHoachPNC!52	false
KEHOACHPNC	3	VPP_B4DF94CB1BA5A4DC0529CEEF	9	3250	1	KeHoachPNC!41	false
KEHOACHPNC	3	VPP_2E8036912C0C118193AE0FB3	2	2900	1	KeHoachPNC!49	false
KEHOACHPNC	3	VPP_BF074043071874632B0F425A	5	7900	1	KeHoachPNC!43	false
KEHOACHPNC	3	VPP_0C8815EFBEF04F6F413674EF	7	8200	2	KeHoachPNC!42;KeHoachPNC!48	false
KEHOACHPNC	3	VPP_16C225AD7EF7C255DD6CE9A9	1	22500	1	KeHoachPNC!50	false
KEHOACHPNC	3	VPP_00F146CF554F30BB71CF8BA9	15	55000	1	KeHoachPNC!46	false
KEHOACHPNC	3	VPP_3E1CF5FE8FE895C01C6F1EFD	1	31900	1	KeHoachPNC!47	false
KEHOACHPNC	3	VPP_12C6C299C8B52F6DA4535E0D	3	3550	1	KeHoachPNC!51	false
KEHOACHPNC	3	VPP_6288F59F6E4539B5E54FEC77	2	45000	1	KeHoachPNC!53	false
KHOLA	1	VPP_FD0A3ACBE9242E19D6FF0C21	6	44100	1	KHO LA!6	false
KHOLA	1	VPP_DED50ACDCD723F5C78B696EF	1	3250	1	KHO LA!8	false
KHOLA	1	VPP_2E8036912C0C118193AE0FB3	4	2900	1	KHO LA!9	false
KHOLA	1	VPP_FC78548B8D51584D97F9D7DD	1	6800	1	KHO LA!10	false
KHOLA	1	VPP_48B228F0E3896B14789E6066	2	6800	1	KHO LA!11	false
KHOLA	1	VPP_84E5A61FF505F7CE45F1C840	10	6600	1	KHO LA!12	false
KHOLA	1	VPP_083E862BFE14BEC171B5C9BC	30	7900	1	KHO LA!13	false
KHOLA	1	VPP_0C8815EFBEF04F6F413674EF	50	8200	1	KHO LA!14	false
KHOLA	1	VPP_47C162C20BA3F03DF160D568	2	19500	1	KHO LA!16	false
KHOLA	1	VPP_E18F602781ED69156EA49BFA	1	18300	1	KHO LA!15	false
KHOLA	1	VPP_00F146CF554F30BB71CF8BA9	22	55000	1	KHO LA!18	false
KHOLA	1	VPP_557F9A4DE587202A3AB5CB8F	1	85000	1	KHO LA!7	false
KHOLA	1	VPP_583BB7CA73B8AC53663B2683	12	6500	1	KHO LA!17	false
KHOLA	2	VPP_4625CC216E438C7448B246D4	20	1950	1	KHO LA!21	false
KHOLA	2	VPP_FD0A3ACBE9242E19D6FF0C21	6	44100	1	KHO LA!19	false
KHOLA	2	VPP_C61F3271D5EA2C67481FB4DA	20	3900	1	KHO LA!20	false
KHOLA	2	VPP_DED50ACDCD723F5C78B696EF	1	3250	1	KHO LA!24	false
KHOLA	2	VPP_B4DF94CB1BA5A4DC0529CEEF	4	3250	1	KHO LA!23	false
KHOLA	2	VPP_2E8036912C0C118193AE0FB3	4	2900	1	KHO LA!25	false
KHOLA	2	VPP_84E5A61FF505F7CE45F1C840	10	6600	1	KHO LA!26	false
KHOLA	2	VPP_083E862BFE14BEC171B5C9BC	30	7900	1	KHO LA!27	false
KHOLA	2	VPP_0C8815EFBEF04F6F413674EF	60	8200	1	KHO LA!28	false
KHOLA	2	VPP_47C162C20BA3F03DF160D568	2	19500	1	KHO LA!29	false
KHOLA	2	VPP_00F146CF554F30BB71CF8BA9	19	55000	1	KHO LA!31	false
KHOLA	2	VPP_12C6C299C8B52F6DA4535E0D	2	3550	1	KHO LA!22	false
KHOLA	2	VPP_583BB7CA73B8AC53663B2683	12	6500	1	KHO LA!30	false
KHOLA	3	VPP_4625CC216E438C7448B246D4	20	1950	1	KHO LA!33	false
KHOLA	3	VPP_FD0A3ACBE9242E19D6FF0C21	6	44100	1	KHO LA!32	false
KHOLA	3	VPP_DED50ACDCD723F5C78B696EF	1	3250	1	KHO LA!35	false
KHOLA	3	VPP_2E8036912C0C118193AE0FB3	4	2900	1	KHO LA!36	false
KHOLA	3	VPP_84E5A61FF505F7CE45F1C840	10	6600	1	KHO LA!37	false
KHOLA	3	VPP_083E862BFE14BEC171B5C9BC	30	7900	1	KHO LA!38	false
KHOLA	3	VPP_0C8815EFBEF04F6F413674EF	60	8200	1	KHO LA!39	false
KHOLA	3	VPP_47C162C20BA3F03DF160D568	2	19500	1	KHO LA!40	false
KHOLA	3	VPP_00F146CF554F30BB71CF8BA9	17	55000	1	KHO LA!42	false
KHOLA	3	VPP_557F9A4DE587202A3AB5CB8F	1	85000	1	KHO LA!34	false
KHOLA	3	VPP_583BB7CA73B8AC53663B2683	12	6500	1	KHO LA!41	false
KHOTONG	1	VPP_084AC8B1E31EB7C36524411F	1	31500	1	KhoTong!34	false
KHOTONG	1	VPP_9743CEC7C70351023EE934C7	3	18700	1	KhoTong!11	false
KHOTONG	1	VPP_588109EB33F556EB7CD7039F	1	28400	1	KhoTong!7	false
KHOTONG	1	VPP_63DB06C4AFC579D2541D75D1	1	10200	1	KhoTong!36	false
KHOTONG	1	VPP_980FA2A1AAA8AF7B40E21F73	2	30100	1	KhoTong!29	false
KHOTONG	1	VPP_765BF462D72B2178C2042BD4	2	10600	1	KhoTong!27	false
KHOTONG	1	VPP_D3D6184575331F724008F1C0	3	3250	1	KhoTong!21	false
KHOTONG	1	VPP_6A721030CDE5BD1BCD7B271F	28	3250	1	KhoTong!20	false
KHOTONG	1	VPP_48B228F0E3896B14789E6066	2	6800	1	KhoTong!23	false
KHOTONG	1	VPP_1CAD0182C33B0C201E0E7789	2	6100	1	KhoTong!22	false
KHOTONG	1	VPP_083E862BFE14BEC171B5C9BC	1	7900	1	KhoTong!25	false
KHOTONG	1	VPP_0C8815EFBEF04F6F413674EF	8	8200	1	KhoTong!24	false
KHOTONG	1	VPP_47C162C20BA3F03DF160D568	4	19500	1	KhoTong!26	false
KHOTONG	1	VPP_0D2F0C2E5801D03A9E544C8C	2	28500	1	KhoTong!9	false
KHOTONG	1	VPP_70F5BCD1C4C973F77E4CF1E1	2	30500	1	KhoTong!10	false
KHOTONG	1	VPP_A1A26C469897B42555440194	2	19700	1	KhoTong!35	false
KHOTONG	1	VPP_00F146CF554F30BB71CF8BA9	35	55000	1	KhoTong!30	false
KHOTONG	1	VPP_C93139806E5E6FA7B6108E20	1	15200	1	KhoTong!37	false
KHOTONG	1	VPP_12C6C299C8B52F6DA4535E0D	20	3550	1	KhoTong!28	false
KHOTONG	1	VPP_636B3754AADA6A45ED850591	2	12700	1	KhoTong!33	false
KHOTONG	1	VPP_47F7977CF00CCB790A3C1F2F	1	320000	1	KhoTong!38	false
KHOTONG	1	VPP_6A5D47BB91281275D6D59983	8	15000	1	KhoTong!8	false
KHOTONG	1	VPP_692E8E8DA3B3F963D6DDFE77	6	25300	1	KhoTong!15	false
KHOTONG	1	VPP_F2B06FA02ACA31A7B3E229DB	1	99500	1	KhoTong!13	false
KHOTONG	1	VPP_2452F1E251F780280182D8B6	5	35200	1	KhoTong!16	false
KHOTONG	1	VPP_DFCC3AE89E86E9177F2FB72F	1	27200	1	KhoTong!12	false
KHOTONG	1	VPP_BB71DB462583AD2E07C68C2E	1	298000	1	KhoTong!18	false
KHOTONG	1	VPP_FD34E17790FDEEA9205B15DF	3	27500	1	KhoTong!14	false
KHOTONG	1	VPP_34A0F6C9589A524AFD58C9FE	15	29000	1	KhoTong!31	false
KHOTONG	1	VPP_24796C8C8FA762A540C83FB6	2	65000	1	KhoTong!6	false
KHOTONG	1	VPP_704C22D217532169FC57318A	1	151000	1	KhoTong!17	false
KHOTONG	1	VPP_C1B702BB073DF7550DC827E3	1	39500	1	KhoTong!19	false
KHOTONG	1	VPP_520C20FE8281CB6D04C78047	5	65700	1	KhoTong!32	false
KHOTONG	2	VPP_084AC8B1E31EB7C36524411F	1	31500	1	KhoTong!58	false
KHOTONG	2	VPP_9743CEC7C70351023EE934C7	3	18700	1	KhoTong!43	false
KHOTONG	2	VPP_B3ED6371C20A8E27E6E5CF90	2	24200	1	KhoTong!67	false
KHOTONG	2	VPP_827131E86E6D116331BF8077	1	30100	1	KhoTong!62	false
KHOTONG	2	VPP_980FA2A1AAA8AF7B40E21F73	2	30100	1	KhoTong!61	false
KHOTONG	2	VPP_FD0A3ACBE9242E19D6FF0C21	3	44100	1	KhoTong!60	false
KHOTONG	2	VPP_C61F3271D5EA2C67481FB4DA	2	3900	1	KhoTong!63	false
KHOTONG	2	VPP_DED50ACDCD723F5C78B696EF	3	3250	1	KhoTong!54	false
KHOTONG	2	VPP_B4DF94CB1BA5A4DC0529CEEF	33	3250	1	KhoTong!51	false
KHOTONG	2	VPP_2E8036912C0C118193AE0FB3	1	2900	1	KhoTong!64	false
KHOTONG	2	VPP_48B228F0E3896B14789E6066	1	6800	1	KhoTong!65	false
KHOTONG	2	VPP_1CAD0182C33B0C201E0E7789	2	6100	1	KhoTong!55	false
KHOTONG	2	VPP_F1F10A0AA7C0162BC5C93F8F	1	2950	1	KhoTong!39	false
KHOTONG	2	VPP_083E862BFE14BEC171B5C9BC	4	7900	1	KhoTong!71	false
KHOTONG	2	VPP_0C8815EFBEF04F6F413674EF	17	8200	1	KhoTong!52	false
KHOTONG	2	VPP_47C162C20BA3F03DF160D568	7	19500	1	KhoTong!57	false
KHOTONG	2	VPP_697967C70400818A86BE61DC	1	121000	1	KhoTong!40	false
KHOTONG	2	VPP_0D2F0C2E5801D03A9E544C8C	1	28500	1	KhoTong!41	false
KHOTONG	2	VPP_70F5BCD1C4C973F77E4CF1E1	2	30500	1	KhoTong!42	false
KHOTONG	2	VPP_16C225AD7EF7C255DD6CE9A9	1	22500	1	KhoTong!66	false
KHOTONG	2	VPP_A1A26C469897B42555440194	3	19700	1	KhoTong!75	false
KHOTONG	2	VPP_00F146CF554F30BB71CF8BA9	35	55000	1	KhoTong!53	false
KHOTONG	2	VPP_7B5DEC16E35EA0BA0606EF7F	1	8900	1	KhoTong!76	false
KHOTONG	2	VPP_7D250C1FBE3103C38C58497E	1	4400	1	KhoTong!69	false
KHOTONG	2	VPP_12C6C299C8B52F6DA4535E0D	15	3550	1	KhoTong!59	false
KHOTONG	2	VPP_636B3754AADA6A45ED850591	10	12700	1	KhoTong!74	false
KHOTONG	2	VPP_322CFB4A487EA26B992AA0FE	1	15000	1	KhoTong!73	false
KHOTONG	2	VPP_6A5D47BB91281275D6D59983	14	15000	1	KhoTong!56	false
KHOTONG	2	VPP_692E8E8DA3B3F963D6DDFE77	6	25300	1	KhoTong!49	false
KHOTONG	2	VPP_F2B06FA02ACA31A7B3E229DB	1	99500	1	KhoTong!44	false
KHOTONG	2	VPP_3367C3E5D2D4BE9214273249	3	35200	1	KhoTong!48	false
KHOTONG	2	VPP_DFCC3AE89E86E9177F2FB72F	1	27200	1	KhoTong!45	false
KHOTONG	2	VPP_BB71DB462583AD2E07C68C2E	1	298000	1	KhoTong!50	false
KHOTONG	2	VPP_FD34E17790FDEEA9205B15DF	2	27500	1	KhoTong!46	false
KHOTONG	2	VPP_34A0F6C9589A524AFD58C9FE	20	29000	1	KhoTong!70	false
KHOTONG	2	VPP_BBEE7E7EBBA7BF0008F36232	3	58000	1	KhoTong!72	false
KHOTONG	2	VPP_704C22D217532169FC57318A	1	151000	1	KhoTong!47	false
KHOTONG	2	VPP_520C20FE8281CB6D04C78047	1	65700	1	KhoTong!68	false
KHOTONG	3	VPP_084AC8B1E31EB7C36524411F	1	31500	1	KhoTong!98	false
KHOTONG	3	VPP_9743CEC7C70351023EE934C7	3	18700	1	KhoTong!83	false
KHOTONG	3	VPP_FD0A3ACBE9242E19D6FF0C21	1	44100	1	KhoTong!105	false
KHOTONG	3	VPP_C61F3271D5EA2C67481FB4DA	5	3900	1	KhoTong!100	false
KHOTONG	3	VPP_92CF692CC49E06B691976D0A	1	31000	1	KhoTong!106	false
KHOTONG	3	VPP_D3D6184575331F724008F1C0	3	3250	1	KhoTong!94	false
KHOTONG	3	VPP_6A721030CDE5BD1BCD7B271F	25	3250	1	KhoTong!91	false
KHOTONG	3	VPP_48B228F0E3896B14789E6066	2	6800	1	KhoTong!96	false
KHOTONG	3	VPP_1CAD0182C33B0C201E0E7789	2	6100	1	KhoTong!95	false
KHOTONG	3	VPP_0C8815EFBEF04F6F413674EF	15	8200	1	KhoTong!92	false
KHOTONG	3	VPP_47C162C20BA3F03DF160D568	8	19500	1	KhoTong!97	false
KHOTONG	3	VPP_0D2F0C2E5801D03A9E544C8C	2	28500	1	KhoTong!81	false
KHOTONG	3	VPP_70F5BCD1C4C973F77E4CF1E1	4	30500	1	KhoTong!82	false
KHOTONG	3	VPP_00F146CF554F30BB71CF8BA9	35	55000	1	KhoTong!93	false
KHOTONG	3	VPP_7B5DEC16E35EA0BA0606EF7F	1	8900	1	KhoTong!104	false
KHOTONG	3	VPP_BBBB58908D7F0D6E6F33AEF4	2	8400	1	KhoTong!107	false
KHOTONG	3	VPP_AB45011F6A3D2D1CD0BFDDAC	1	18800	1	KhoTong!108	false
KHOTONG	3	VPP_12C6C299C8B52F6DA4535E0D	10	3550	1	KhoTong!99	false
KHOTONG	3	VPP_636B3754AADA6A45ED850591	20	12700	1	KhoTong!101	false
KHOTONG	3	VPP_6A5D47BB91281275D6D59983	8	15000	1	KhoTong!77	false
KHOTONG	3	VPP_692E8E8DA3B3F963D6DDFE77	6	25300	1	KhoTong!89	false
KHOTONG	3	VPP_1675C18F9C2381128298E62B	1	29900	1	KhoTong!80	false
KHOTONG	3	VPP_F2B06FA02ACA31A7B3E229DB	1	99500	1	KhoTong!84	false
KHOTONG	3	VPP_2452F1E251F780280182D8B6	3	35200	1	KhoTong!88	false
KHOTONG	3	VPP_DFCC3AE89E86E9177F2FB72F	1	27200	1	KhoTong!85	false
KHOTONG	3	VPP_BB71DB462583AD2E07C68C2E	1	298000	1	KhoTong!90	false
KHOTONG	3	VPP_FD34E17790FDEEA9205B15DF	2	27500	1	KhoTong!86	false
KHOTONG	3	VPP_34A0F6C9589A524AFD58C9FE	20	29000	1	KhoTong!103	false
KHOTONG	3	VPP_24796C8C8FA762A540C83FB6	2	65000	1	KhoTong!102	false
KHOTONG	3	VPP_BBEE7E7EBBA7BF0008F36232	2	58000	1	KhoTong!78	false
KHOTONG	3	VPP_704C22D217532169FC57318A	1	151000	1	KhoTong!87	false
KHOTONG	3	VPP_520C20FE8281CB6D04C78047	2	65700	1	KhoTong!79	false
LIENVUNG1	2	VPP_084AC8B1E31EB7C36524411F	1	31500	1	LIÊN VÙNG 1!17	false
LIENVUNG1	2	VPP_04711541D044B314488B2993	1	14100	1	LIÊN VÙNG 1!18	false
LIENVUNG1	2	VPP_9743CEC7C70351023EE934C7	10	18700	1	LIÊN VÙNG 1!12	false
LIENVUNG1	2	VPP_B3ED6371C20A8E27E6E5CF90	2	24200	1	LIÊN VÙNG 1!16	false
LIENVUNG1	2	VPP_388F94CD206B9088205D64C3	1	278000	1	LIÊN VÙNG 1!6	false
LIENVUNG1	2	VPP_6F683CBE5BC2FDCC86A7D56C	1	30500	1	LIÊN VÙNG 1!9	false
LIENVUNG1	2	VPP_D461FD4A0E115F99D757287D	2	20400	1	LIÊN VÙNG 1!10	false
LIENVUNG1	2	VPP_FCAFD887359D2ABC41DD6CB2	4	30500	1	LIÊN VÙNG 1!14	false
LIENVUNG1	2	VPP_1B7F628BAEDEADF10C3FFABB	1	22000	1	LIÊN VÙNG 1!13	false
LIENVUNG1	2	VPP_1675C18F9C2381128298E62B	1	29900	1	LIÊN VÙNG 1!8	false
LIENVUNG1	2	VPP_2C6E897B5BE81115539F72A5	5	82000	1	LIÊN VÙNG 1!15	false
LIENVUNG1	2	VPP_B8126DE3FD01B6ECF258B6D7	1	80000	1	LIÊN VÙNG 1!7	false
LIENVUNG1	3	VPP_9C3F67284F34AB3F87B61AE3	2	62500	1	LIÊN VÙNG 1!21	false
LIENVUNG1	3	VPP_044B605501D64160EAF866DC	3	23500	1	LIÊN VÙNG 1!20	false
LIENVUNG1	3	VPP_BCABC627AFF574F1E01D1650	1	155000	1	LIÊN VÙNG 1!19	false
LONGAN	1	VPP_34D45B1E089677D5314D8405	2	115000	1	LongAn!6	false
LONGAN	1	VPP_4625CC216E438C7448B246D4	50	1950	1	LongAn!11	false
LONGAN	1	VPP_63DB06C4AFC579D2541D75D1	25	10200	1	LongAn!8	false
LONGAN	1	VPP_2A6DA4A232115E0BD248C2CF	20	10200	1	LongAn!9	false
LONGAN	1	VPP_FD0A3ACBE9242E19D6FF0C21	3	44100	1	LongAn!7	false
LONGAN	1	VPP_C61F3271D5EA2C67481FB4DA	4	3900	1	LongAn!10	false
LONGAN	1	VPP_6D93CBDBF0B607859F57497B	2	30500	1	LongAn!13	false
LONGAN	1	VPP_B0DDBC9A75A57D9BE66F846E	1	16500	1	LongAn!21	false
LONGAN	1	VPP_DED50ACDCD723F5C78B696EF	10	3250	1	LongAn!20	false
LONGAN	1	VPP_2E8036912C0C118193AE0FB3	60	2900	1	LongAn!24	false
LONGAN	1	VPP_FC78548B8D51584D97F9D7DD	1	6800	1	LongAn!25	false
LONGAN	1	VPP_48B228F0E3896B14789E6066	3	6800	1	LongAn!26	false
LONGAN	1	VPP_1FA67E442AD5264E224ABC21	4	2950	1	LongAn!23	false
LONGAN	1	VPP_F1F10A0AA7C0162BC5C93F8F	1	2950	1	LongAn!22	false
LONGAN	1	VPP_84E5A61FF505F7CE45F1C840	13	6600	1	LongAn!27	false
LONGAN	1	VPP_BF074043071874632B0F425A	18	7900	1	LongAn!29	false
LONGAN	1	VPP_5177513D677876CCBF44A9FF	27	7900	1	LongAn!30	false
LONGAN	1	VPP_083E862BFE14BEC171B5C9BC	16	7900	1	LongAn!28	false
LONGAN	1	VPP_00B9F8BD0D8D02D86617954B	40	8200	1	LongAn!31	false
LONGAN	1	VPP_0C8815EFBEF04F6F413674EF	21	8200	1	LongAn!32	false
LONGAN	1	VPP_47C162C20BA3F03DF160D568	9	19500	1	LongAn!34	false
LONGAN	1	VPP_E18F602781ED69156EA49BFA	1	18300	1	LongAn!33	false
LONGAN	1	VPP_A1A26C469897B42555440194	1	19700	1	LongAn!12	false
LONGAN	1	VPP_C9688B03D19FBF90A74484B3	1	126000	1	LongAn!40	false
LONGAN	1	VPP_00F146CF554F30BB71CF8BA9	104	55000	1	LongAn!37	false
LONGAN	1	VPP_3E1CF5FE8FE895C01C6F1EFD	9	31900	1	LongAn!38	false
LONGAN	1	VPP_AC3CEA66BA9F95DD2972F065	1	90000	1	LongAn!41	false
LONGAN	1	VPP_C93139806E5E6FA7B6108E20	2	15200	1	LongAn!16	false
LONGAN	1	VPP_07B6EFD202371277FDA7FF55	3	4200	1	LongAn!14	false
LONGAN	1	VPP_29D7F7162C43C555EB080572	3	13300	1	LongAn!15	false
LONGAN	1	VPP_F6550946F385CE5FCD057EE6	2	3150	1	LongAn!18	false
LONGAN	1	VPP_12C6C299C8B52F6DA4535E0D	10	3550	1	LongAn!17	false
